Canadian CMA,Country,Continent,Gender,Population,Latitude,Longitude
Kamloops,China,Asia,Women+,20,50.676109,-120.340836
Kamloops,Hong Kong,Asia,Women+,10,50.676109,-120.340836
Kamloops,Japan,Asia,Women+,10,50.676109,-120.340836
Kamloops,"Korea, South",Asia,Women+,20,50.676109,-120.340836
Kamloops,Malaysia,Asia,Women+,15,50.676109,-120.340836
Kamloops,Philippines,Asia,Women+,175,50.676109,-120.340836
Kamloops,Thailand,Asia,Women+,10,50.676109,-120.340836
Kamloops,India,Asia,Women+,140,50.676109,-120.340836
Kamloops,Pakistan,Asia,Women+,20,50.676109,-120.340836
Kamloops,United States of America,North America,Men+,25,50.676109,-120.340836
Kamloops,Mexico,North America,Men+,20,50.676109,-120.340836
Kamloops,France,Europe,Men+,10,50.676109,-120.340836
Kamloops,Germany,Europe,Men+,10,50.676109,-120.340836
Kamloops,United Kingdom,Europe,Men+,60,50.676109,-120.340836
Kamloops,Nigeria,Africa,Men+,35,50.676109,-120.340836
Kamloops,"South Africa, Republic of",Africa,Men+,45,50.676109,-120.340836
Kamloops,Syria,Asia,Men+,20,50.676109,-120.340836
Kamloops,China,Asia,Men+,35,50.676109,-120.340836
Kamloops,"Korea, South",Asia,Men+,15,50.676109,-120.340836
Kamloops,Philippines,Asia,Men+,125,50.676109,-120.340836
Kamloops,Viet Nam,Asia,Men+,10,50.676109,-120.340836
Kamloops,India,Asia,Men+,150,50.676109,-120.340836
Kamloops,Pakistan,Asia,Men+,25,50.676109,-120.340836
Kamloops,Sri Lanka,Asia,Men+,15,50.676109,-120.340836
Kamloops,United States of America,North America,Women+,30,50.676109,-120.340836
Kamloops,Brazil,South America,Women+,10,50.676109,-120.340836
Kamloops,Colombia,South America,Women+,15,50.676109,-120.340836
Kamloops,Ukraine,Europe,Women+,15,50.676109,-120.340836
Kamloops,Finland,Europe,Women+,10,50.676109,-120.340836
Kamloops,United Kingdom,Europe,Women+,50,50.676109,-120.340836
Kamloops,Nigeria,Africa,Women+,10,50.676109,-120.340836
Kamloops,"South Africa, Republic of",Africa,Women+,40,50.676109,-120.340836
Kamloops,China,Asia,Women+,20,50.676109,-120.340836
Kamloops,Hong Kong,Asia,Women+,10,50.676109,-120.340836
Kamloops,"Korea, South",Asia,Women+,20,50.676109,-120.340836
Kamloops,Malaysia,Asia,Women+,15,50.676109,-120.340836
Kamloops,Philippines,Asia,Women+,170,50.676109,-120.340836
Kamloops,Thailand,Asia,Women+,10,50.676109,-120.340836
Kamloops,India,Asia,Women+,140,50.676109,-120.340836
Kamloops,Pakistan,Asia,Women+,15,50.676109,-120.340836
Kelowna,United States of America,North America,Men+,155,49.882114,-119.477829
Kelowna,Honduras,North America,Men+,10,49.882114,-119.477829
Kelowna,Mexico,North America,Men+,55,49.882114,-119.477829
Kelowna,Jamaica,North America,Men+,95,49.882114,-119.477829
Kelowna,Brazil,South America,Men+,50,49.882114,-119.477829
Kelowna,Colombia,South America,Men+,20,49.882114,-119.477829
Kelowna,France,Europe,Men+,10,49.882114,-119.477829
Kelowna,Germany,Europe,Men+,35,49.882114,-119.477829
Kelowna,Netherlands,Europe,Men+,10,49.882114,-119.477829
Kelowna,Russian Federation,Europe,Men+,25,49.882114,-119.477829
Kelowna,Ukraine,Europe,Men+,60,49.882114,-119.477829
Kelowna,Ireland,Europe,Men+,35,49.882114,-119.477829
Kelowna,United Kingdom,Europe,Men+,185,49.882114,-119.477829
Kelowna,Italy,Europe,Men+,10,49.882114,-119.477829
Kelowna,Portugal,Europe,Men+,15,49.882114,-119.477829
Kelowna,Spain,Europe,Men+,10,49.882114,-119.477829
Kelowna,Kenya,Africa,Men+,10,49.882114,-119.477829
Kelowna,Zimbabwe,Africa,Men+,10,49.882114,-119.477829
Kelowna,"South Africa, Republic of",Africa,Men+,35,49.882114,-119.477829
Kelowna,Iran,Asia,Men+,15,49.882114,-119.477829
Kelowna,Israel,Asia,Men+,15,49.882114,-119.477829
Kelowna,Saudi Arabia,Asia,Men+,10,49.882114,-119.477829
Kelowna,Syria,Asia,Men+,120,49.882114,-119.477829
Kelowna,Turkey,Asia,Men+,10,49.882114,-119.477829
Kelowna,United Arab Emirates,Asia,Men+,10,49.882114,-119.477829
Kelowna,Yemen,Asia,Men+,15,49.882114,-119.477829
Kelowna,China,Asia,Men+,115,49.882114,-119.477829
Kelowna,Hong Kong,Asia,Men+,10,49.882114,-119.477829
Kelowna,"Korea, South",Asia,Men+,55,49.882114,-119.477829
Kelowna,Philippines,Asia,Men+,300,49.882114,-119.477829
Kelowna,Singapore,Asia,Men+,10,49.882114,-119.477829
Kelowna,Viet Nam,Asia,Men+,25,49.882114,-119.477829
Kelowna,Bangladesh,Asia,Men+,10,49.882114,-119.477829
Kelowna,India,Asia,Men+,280,49.882114,-119.477829
Kelowna,Nepal,Asia,Men+,10,49.882114,-119.477829
Kelowna,Pakistan,Asia,Men+,30,49.882114,-119.477829
Kelowna,United States of America,North America,Women+,160,49.882114,-119.477829
Kelowna,Mexico,North America,Women+,50,49.882114,-119.477829
Kelowna,Jamaica,North America,Women+,95,49.882114,-119.477829
Kelowna,Brazil,South America,Women+,40,49.882114,-119.477829
Kelowna,Chile,South America,Women+,15,49.882114,-119.477829
Kelowna,Colombia,South America,Women+,30,49.882114,-119.477829
Kelowna,Venezuela,South America,Women+,20,49.882114,-119.477829
Kelowna,Austria,Europe,Women+,10,49.882114,-119.477829
Kelowna,Germany,Europe,Women+,20,49.882114,-119.477829
Kelowna,Netherlands,Europe,Women+,10,49.882114,-119.477829
Kelowna,Switzerland,Europe,Women+,10,49.882114,-119.477829
Kelowna,Moldova,Europe,Women+,10,49.882114,-119.477829
Kelowna,Poland,Europe,Women+,10,49.882114,-119.477829
Kelowna,Romania,Europe,Women+,15,49.882114,-119.477829
Kelowna,Russian Federation,Europe,Women+,50,49.882114,-119.477829
Kelowna,Ukraine,Europe,Women+,30,49.882114,-119.477829
Kelowna,Ireland,Europe,Women+,20,49.882114,-119.477829
Kelowna,Sweden,Europe,Women+,10,49.882114,-119.477829
Kelowna,United Kingdom,Europe,Women+,135,49.882114,-119.477829
Kelowna,Italy,Europe,Women+,10,49.882114,-119.477829
Kelowna,Mauritius,Africa,Women+,15,49.882114,-119.477829
Kelowna,Zimbabwe,Africa,Women+,10,49.882114,-119.477829
Kelowna,Namibia,Africa,Women+,10,49.882114,-119.477829
Kelowna,"South Africa, Republic of",Africa,Women+,30,49.882114,-119.477829
Kelowna,Iran,Asia,Women+,20,49.882114,-119.477829
Kelowna,Lebanon,Asia,Women+,20,49.882114,-119.477829
Kelowna,Syria,Asia,Women+,120,49.882114,-119.477829
Kelowna,Turkey,Asia,Women+,15,49.882114,-119.477829
Kelowna,China,Asia,Women+,145,49.882114,-119.477829
Kelowna,Hong Kong,Asia,Women+,20,49.882114,-119.477829
Kelowna,Japan,Asia,Women+,30,49.882114,-119.477829
Kelowna,"Korea, South",Asia,Women+,85,49.882114,-119.477829
Kelowna,Cambodia,Asia,Women+,15,49.882114,-119.477829
Kelowna,Philippines,Asia,Women+,320,49.882114,-119.477829
Kelowna,Thailand,Asia,Women+,40,49.882114,-119.477829
Kelowna,Viet Nam,Asia,Women+,35,49.882114,-119.477829
Kelowna,Bangladesh,Asia,Women+,10,49.882114,-119.477829
Kelowna,India,Asia,Women+,285,49.882114,-119.477829
Kelowna,Pakistan,Asia,Women+,35,49.882114,-119.477829
Kelowna,United States of America,North America,Men+,125,49.882114,-119.477829
Kelowna,Honduras,North America,Men+,10,49.882114,-119.477829
Kelowna,Mexico,North America,Men+,40,49.882114,-119.477829
Kelowna,Jamaica,North America,Men+,85,49.882114,-119.477829
Kelowna,Brazil,South America,Men+,45,49.882114,-119.477829
Kelowna,Colombia,South America,Men+,20,49.882114,-119.477829
Kelowna,France,Europe,Men+,10,49.882114,-119.477829
Kelowna,Germany,Europe,Men+,35,49.882114,-119.477829
Kelowna,Netherlands,Europe,Men+,10,49.882114,-119.477829
Kelowna,Russian Federation,Europe,Men+,25,49.882114,-119.477829
Kelowna,Ukraine,Europe,Men+,60,49.882114,-119.477829
Kelowna,Ireland,Europe,Men+,35,49.882114,-119.477829
Kelowna,United Kingdom,Europe,Men+,185,49.882114,-119.477829
Kelowna,Italy,Europe,Men+,10,49.882114,-119.477829
Kelowna,Portugal,Europe,Men+,15,49.882114,-119.477829
Kelowna,Zimbabwe,Africa,Men+,10,49.882114,-119.477829
Kelowna,"South Africa, Republic of",Africa,Men+,35,49.882114,-119.477829
Kelowna,Iran,Asia,Men+,10,49.882114,-119.477829
Kelowna,Israel,Asia,Men+,15,49.882114,-119.477829
Kelowna,Saudi Arabia,Asia,Men+,10,49.882114,-119.477829
Kelowna,Syria,Asia,Men+,85,49.882114,-119.477829
Kelowna,Turkey,Asia,Men+,10,49.882114,-119.477829
Kelowna,United Arab Emirates,Asia,Men+,10,49.882114,-119.477829
Kelowna,Yemen,Asia,Men+,15,49.882114,-119.477829
Kelowna,China,Asia,Men+,110,49.882114,-119.477829
Kelowna,Hong Kong,Asia,Men+,10,49.882114,-119.477829
Kelowna,"Korea, South",Asia,Men+,50,49.882114,-119.477829
Kelowna,Philippines,Asia,Men+,280,49.882114,-119.477829
Kelowna,Singapore,Asia,Men+,10,49.882114,-119.477829
Kelowna,Viet Nam,Asia,Men+,25,49.882114,-119.477829
Kelowna,Bangladesh,Asia,Men+,10,49.882114,-119.477829
Kelowna,India,Asia,Men+,255,49.882114,-119.477829
Kelowna,Nepal,Asia,Men+,10,49.882114,-119.477829
Kelowna,Pakistan,Asia,Men+,30,49.882114,-119.477829
Kelowna,United States of America,North America,Women+,140,49.882114,-119.477829
Kelowna,Mexico,North America,Women+,50,49.882114,-119.477829
Kelowna,Jamaica,North America,Women+,90,49.882114,-119.477829
Kelowna,Brazil,South America,Women+,25,49.882114,-119.477829
Kelowna,Chile,South America,Women+,10,49.882114,-119.477829
Kelowna,Colombia,South America,Women+,30,49.882114,-119.477829
Kelowna,Venezuela,South America,Women+,10,49.882114,-119.477829
Kelowna,Austria,Europe,Women+,10,49.882114,-119.477829
Kelowna,Germany,Europe,Women+,20,49.882114,-119.477829
Kelowna,Netherlands,Europe,Women+,10,49.882114,-119.477829
Kelowna,Switzerland,Europe,Women+,10,49.882114,-119.477829
Kelowna,Romania,Europe,Women+,10,49.882114,-119.477829
Kelowna,Russian Federation,Europe,Women+,35,49.882114,-119.477829
Kelowna,Ukraine,Europe,Women+,30,49.882114,-119.477829
Kelowna,Ireland,Europe,Women+,20,49.882114,-119.477829
Kelowna,Sweden,Europe,Women+,10,49.882114,-119.477829
Kelowna,United Kingdom,Europe,Women+,135,49.882114,-119.477829
Kelowna,Mauritius,Africa,Women+,15,49.882114,-119.477829
Kelowna,Zimbabwe,Africa,Women+,10,49.882114,-119.477829
Kelowna,Namibia,Africa,Women+,10,49.882114,-119.477829
Kelowna,"South Africa, Republic of",Africa,Women+,25,49.882114,-119.477829
Kelowna,Iran,Asia,Women+,15,49.882114,-119.477829
Kelowna,Lebanon,Asia,Women+,10,49.882114,-119.477829
Kelowna,Syria,Asia,Women+,90,49.882114,-119.477829
Kelowna,Turkey,Asia,Women+,15,49.882114,-119.477829
Kelowna,China,Asia,Women+,125,49.882114,-119.477829
Kelowna,Hong Kong,Asia,Women+,20,49.882114,-119.477829
Kelowna,Japan,Asia,Women+,30,49.882114,-119.477829
Kelowna,"Korea, South",Asia,Women+,75,49.882114,-119.477829
Kelowna,Cambodia,Asia,Women+,15,49.882114,-119.477829
Kelowna,Philippines,Asia,Women+,310,49.882114,-119.477829
Kelowna,Thailand,Asia,Women+,35,49.882114,-119.477829
Kelowna,Viet Nam,Asia,Women+,35,49.882114,-119.477829
Kelowna,Bangladesh,Asia,Women+,10,49.882114,-119.477829
Kelowna,India,Asia,Women+,280,49.882114,-119.477829
Kelowna,Pakistan,Asia,Women+,35,49.882114,-119.477829
Kingston,United States of America,North America,Men+,115,44.233334,-76.5
Kingston,Mexico,North America,Men+,10,44.233334,-76.5
Kingston,Jamaica,North America,Men+,10,44.233334,-76.5
Kingston,Saint Vincent and the Grenadines,North America,Men+,15,44.233334,-76.5
Kingston,Brazil,South America,Men+,10,44.233334,-76.5
Kingston,Venezuela,South America,Men+,10,44.233334,-76.5
Kingston,France,Europe,Men+,30,44.233334,-76.5
Kingston,Ukraine,Europe,Men+,10,44.233334,-76.5
Kingston,Ireland,Europe,Men+,10,44.233334,-76.5
Kingston,United Kingdom,Europe,Men+,50,44.233334,-76.5
Kingston,Italy,Europe,Men+,15,44.233334,-76.5
Kingston,Nigeria,Africa,Men+,25,44.233334,-76.5
Kingston,Burundi,Africa,Men+,25,44.233334,-76.5
Kingston,Eritrea,Africa,Men+,15,44.233334,-76.5
Kingston,Ethiopia,Africa,Men+,10,44.233334,-76.5
Kingston,Somalia,Africa,Men+,10,44.233334,-76.5
Kingston,Tanzania,Africa,Men+,10,44.233334,-76.5
Kingston,Zimbabwe,Africa,Men+,15,44.233334,-76.5
Kingston,Egypt,Africa,Men+,30,44.233334,-76.5
Kingston,Libya,Africa,Men+,10,44.233334,-76.5
Kingston,Iran,Asia,Men+,40,44.233334,-76.5
Kingston,Iraq,Asia,Men+,10,44.233334,-76.5
Kingston,Saudi Arabia,Asia,Men+,10,44.233334,-76.5
Kingston,Syria,Asia,Men+,225,44.233334,-76.5
Kingston,Turkey,Asia,Men+,20,44.233334,-76.5
Kingston,United Arab Emirates,Asia,Men+,10,44.233334,-76.5
Kingston,China,Asia,Men+,105,44.233334,-76.5
Kingston,Philippines,Asia,Men+,45,44.233334,-76.5
Kingston,Viet Nam,Asia,Men+,15,44.233334,-76.5
Kingston,Bangladesh,Asia,Men+,25,44.233334,-76.5
Kingston,India,Asia,Men+,190,44.233334,-76.5
Kingston,Pakistan,Asia,Men+,30,44.233334,-76.5
Kingston,United States of America,North America,Women+,105,44.233334,-76.5
Kingston,Mexico,North America,Women+,15,44.233334,-76.5
Kingston,Jamaica,North America,Women+,15,44.233334,-76.5
Kingston,Brazil,South America,Women+,20,44.233334,-76.5
Kingston,Venezuela,South America,Women+,10,44.233334,-76.5
Kingston,Germany,Europe,Women+,15,44.233334,-76.5
Kingston,Bulgaria,Europe,Women+,10,44.233334,-76.5
Kingston,Poland,Europe,Women+,10,44.233334,-76.5
Kingston,Ukraine,Europe,Women+,15,44.233334,-76.5
Kingston,United Kingdom,Europe,Women+,25,44.233334,-76.5
Kingston,Ghana,Africa,Women+,10,44.233334,-76.5
Kingston,Nigeria,Africa,Women+,45,44.233334,-76.5
Kingston,Ethiopia,Africa,Women+,20,44.233334,-76.5
Kingston,Kenya,Africa,Women+,20,44.233334,-76.5
Kingston,Somalia,Africa,Women+,15,44.233334,-76.5
Kingston,Tanzania,Africa,Women+,10,44.233334,-76.5
Kingston,Zimbabwe,Africa,Women+,10,44.233334,-76.5
Kingston,Egypt,Africa,Women+,65,44.233334,-76.5
Kingston,Libya,Africa,Women+,20,44.233334,-76.5
Kingston,Iran,Asia,Women+,30,44.233334,-76.5
Kingston,Iraq,Asia,Women+,20,44.233334,-76.5
Kingston,Jordan,Asia,Women+,25,44.233334,-76.5
Kingston,Kuwait,Asia,Women+,10,44.233334,-76.5
Kingston,Lebanon,Asia,Women+,25,44.233334,-76.5
Kingston,Syria,Asia,Women+,190,44.233334,-76.5
Kingston,Turkey,Asia,Women+,15,44.233334,-76.5
Kingston,China,Asia,Women+,120,44.233334,-76.5
Kingston,"Korea, South",Asia,Women+,30,44.233334,-76.5
Kingston,Philippines,Asia,Women+,100,44.233334,-76.5
Kingston,Singapore,Asia,Women+,10,44.233334,-76.5
Kingston,Thailand,Asia,Women+,10,44.233334,-76.5
Kingston,Bangladesh,Asia,Women+,20,44.233334,-76.5
Kingston,India,Asia,Women+,220,44.233334,-76.5
Kingston,Pakistan,Asia,Women+,40,44.233334,-76.5
Kingston,United States of America,North America,Men+,110,44.233334,-76.5
Kingston,Mexico,North America,Men+,10,44.233334,-76.5
Kingston,Jamaica,North America,Men+,10,44.233334,-76.5
Kingston,Brazil,South America,Men+,10,44.233334,-76.5
Kingston,Venezuela,South America,Men+,10,44.233334,-76.5
Kingston,France,Europe,Men+,30,44.233334,-76.5
Kingston,Ukraine,Europe,Men+,10,44.233334,-76.5
Kingston,Ireland,Europe,Men+,10,44.233334,-76.5
Kingston,United Kingdom,Europe,Men+,50,44.233334,-76.5
Kingston,Nigeria,Africa,Men+,25,44.233334,-76.5
Kingston,Burundi,Africa,Men+,25,44.233334,-76.5
Kingston,Eritrea,Africa,Men+,15,44.233334,-76.5
Kingston,Ethiopia,Africa,Men+,10,44.233334,-76.5
Kingston,Somalia,Africa,Men+,10,44.233334,-76.5
Kingston,Tanzania,Africa,Men+,10,44.233334,-76.5
Kingston,Zimbabwe,Africa,Men+,15,44.233334,-76.5
Kingston,Egypt,Africa,Men+,30,44.233334,-76.5
Kingston,Libya,Africa,Men+,10,44.233334,-76.5
Kingston,Iran,Asia,Men+,35,44.233334,-76.5
Kingston,Iraq,Asia,Men+,10,44.233334,-76.5
Kingston,Saudi Arabia,Asia,Men+,10,44.233334,-76.5
Kingston,Syria,Asia,Men+,195,44.233334,-76.5
Kingston,Turkey,Asia,Men+,20,44.233334,-76.5
Kingston,United Arab Emirates,Asia,Men+,10,44.233334,-76.5
Kingston,China,Asia,Men+,105,44.233334,-76.5
Kingston,Philippines,Asia,Men+,40,44.233334,-76.5
Kingston,Viet Nam,Asia,Men+,15,44.233334,-76.5
Kingston,Bangladesh,Asia,Men+,25,44.233334,-76.5
Kingston,India,Asia,Men+,180,44.233334,-76.5
Kingston,Pakistan,Asia,Men+,30,44.233334,-76.5
Kingston,United States of America,North America,Women+,100,44.233334,-76.5
Kingston,Mexico,North America,Women+,15,44.233334,-76.5
Kingston,Jamaica,North America,Women+,15,44.233334,-76.5
Kingston,Brazil,South America,Women+,20,44.233334,-76.5
Kingston,Venezuela,South America,Women+,10,44.233334,-76.5
Kingston,Germany,Europe,Women+,15,44.233334,-76.5
Kingston,Bulgaria,Europe,Women+,10,44.233334,-76.5
Kingston,Poland,Europe,Women+,10,44.233334,-76.5
Kingston,Ukraine,Europe,Women+,15,44.233334,-76.5
Kingston,United Kingdom,Europe,Women+,25,44.233334,-76.5
Kingston,Ghana,Africa,Women+,10,44.233334,-76.5
Kingston,Nigeria,Africa,Women+,35,44.233334,-76.5
Kingston,Ethiopia,Africa,Women+,20,44.233334,-76.5
Kingston,Kenya,Africa,Women+,15,44.233334,-76.5
Kingston,Somalia,Africa,Women+,15,44.233334,-76.5
Kingston,Tanzania,Africa,Women+,10,44.233334,-76.5
Kingston,Zimbabwe,Africa,Women+,10,44.233334,-76.5
Kingston,Egypt,Africa,Women+,65,44.233334,-76.5
Kingston,Libya,Africa,Women+,20,44.233334,-76.5
Kingston,Iran,Asia,Women+,25,44.233334,-76.5
Kingston,Iraq,Asia,Women+,20,44.233334,-76.5
Kingston,Jordan,Asia,Women+,25,44.233334,-76.5
Kingston,Kuwait,Asia,Women+,10,44.233334,-76.5
Kingston,Lebanon,Asia,Women+,25,44.233334,-76.5
Kingston,Syria,Asia,Women+,180,44.233334,-76.5
Kingston,Turkey,Asia,Women+,15,44.233334,-76.5
Kingston,China,Asia,Women+,115,44.233334,-76.5
Kingston,"Korea, South",Asia,Women+,30,44.233334,-76.5
Kingston,Philippines,Asia,Women+,95,44.233334,-76.5
Kingston,Singapore,Asia,Women+,10,44.233334,-76.5
Kingston,Thailand,Asia,Women+,10,44.233334,-76.5
Kingston,Bangladesh,Asia,Women+,20,44.233334,-76.5
Kingston,India,Asia,Women+,215,44.233334,-76.5
Kingston,Pakistan,Asia,Women+,40,44.233334,-76.5
Kitchener,United States of America,North America,Men+,320,43.452969,-80.495064
Kitchener,Costa Rica,North America,Men+,10,43.452969,-80.495064
Kitchener,El Salvador,North America,Men+,70,43.452969,-80.495064
Kitchener,Honduras,North America,Men+,25,43.452969,-80.495064
Kitchener,Mexico,North America,Men+,40,43.452969,-80.495064
Kitchener,Panama,North America,Men+,10,43.452969,-80.495064
Kitchener,Bahamas,North America,Men+,10,43.452969,-80.495064
Kitchener,Barbados,North America,Men+,15,43.452969,-80.495064
Kitchener,Bermuda,North America,Men+,10,43.452969,-80.495064
Kitchener,Cuba,North America,Men+,20,43.452969,-80.495064
Kitchener,Dominican Republic,North America,Men+,30,43.452969,-80.495064
Kitchener,Haiti,North America,Men+,20,43.452969,-80.495064
Kitchener,Jamaica,North America,Men+,145,43.452969,-80.495064
Kitchener,Brazil,South America,Men+,340,43.452969,-80.495064
Kitchener,Colombia,South America,Men+,140,43.452969,-80.495064
Kitchener,Guyana,South America,Men+,40,43.452969,-80.495064
Kitchener,Venezuela,South America,Men+,95,43.452969,-80.495064
Kitchener,France,Europe,Men+,25,43.452969,-80.495064
Kitchener,Germany,Europe,Men+,90,43.452969,-80.495064
Kitchener,Netherlands,Europe,Men+,25,43.452969,-80.495064
Kitchener,Belarus,Europe,Men+,10,43.452969,-80.495064
Kitchener,Hungary,Europe,Men+,30,43.452969,-80.495064
Kitchener,Moldova,Europe,Men+,10,43.452969,-80.495064
Kitchener,Poland,Europe,Men+,35,43.452969,-80.495064
Kitchener,Romania,Europe,Men+,65,43.452969,-80.495064
Kitchener,Russian Federation,Europe,Men+,100,43.452969,-80.495064
Kitchener,Ukraine,Europe,Men+,125,43.452969,-80.495064
Kitchener,Ireland,Europe,Men+,25,43.452969,-80.495064
Kitchener,Norway,Europe,Men+,10,43.452969,-80.495064
Kitchener,United Kingdom,Europe,Men+,165,43.452969,-80.495064
Kitchener,Bosnia and Herzegovina,Europe,Men+,20,43.452969,-80.495064
Kitchener,Croatia,Europe,Men+,20,43.452969,-80.495064
Kitchener,Greece,Europe,Men+,10,43.452969,-80.495064
Kitchener,Italy,Europe,Men+,15,43.452969,-80.495064
Kitchener,Kosovo,Europe,Men+,20,43.452969,-80.495064
Kitchener,Montenegro,Europe,Men+,10,43.452969,-80.495064
Kitchener,North Macedonia,Europe,Men+,10,43.452969,-80.495064
Kitchener,Portugal,Europe,Men+,45,43.452969,-80.495064
Kitchener,Serbia,Europe,Men+,65,43.452969,-80.495064
Kitchener,Spain,Europe,Men+,10,43.452969,-80.495064
Kitchener,Ghana,Africa,Men+,55,43.452969,-80.495064
Kitchener,Nigeria,Africa,Men+,505,43.452969,-80.495064
Kitchener,Eritrea,Africa,Men+,1140,43.452969,-80.495064
Kitchener,Ethiopia,Africa,Men+,215,43.452969,-80.495064
Kitchener,Kenya,Africa,Men+,40,43.452969,-80.495064
Kitchener,Mauritius,Africa,Men+,30,43.452969,-80.495064
Kitchener,Somalia,Africa,Men+,110,43.452969,-80.495064
Kitchener,South Sudan,Africa,Men+,20,43.452969,-80.495064
Kitchener,Tanzania,Africa,Men+,15,43.452969,-80.495064
Kitchener,Uganda,Africa,Men+,20,43.452969,-80.495064
Kitchener,Zimbabwe,Africa,Men+,40,43.452969,-80.495064
Kitchener,Egypt,Africa,Men+,105,43.452969,-80.495064
Kitchener,Libya,Africa,Men+,50,43.452969,-80.495064
