"REF_DATE","GEO","DGUID","Single and multiple mother tongue responses (3)","Age (8D)","Gender (3)","Statistics (3)","Mother tongue (234)","Immigrant status and period of immigration (11)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Kurdish","2016 to 2021","","0","units","0","","37.1.1.3.1.146.10","55","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Pashto","2016 to 2021","","0","units","0","","37.1.1.3.1.148.10","75","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Dari","2016 to 2021","","0","units","0","","37.1.1.3.1.150.10","795","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Iranian Persian","2016 to 2021","","0","units","0","","37.1.1.3.1.151.10","1840","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Persian (Farsi), n.o.s.","2016 to 2021","","0","units","0","","37.1.1.3.1.152.10","205","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Iranian languages, n.i.e.","2016 to 2021","","0","units","0","","37.1.1.3.1.153.10","25","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Catalan","2016 to 2021","","0","units","0","","37.1.1.3.1.156.10","30","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Italian","2016 to 2021","","0","units","0","","37.1.1.3.1.157.10","290","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Portuguese","2016 to 2021","","0","units","0","","37.1.1.3.1.158.10","1145","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Romanian","2016 to 2021","","0","units","0","","37.1.1.3.1.159.10","1055","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Spanish","2016 to 2021","","0","units","0","","37.1.1.3.1.160.10","5940","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Japanese","2016 to 2021","","0","units","0","","37.1.1.3.1.163.10","190","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Korean","2016 to 2021","","0","units","0","","37.1.1.3.1.164.10","690","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Mongolian","2016 to 2021","","0","units","0","","37.1.1.3.1.165.10","20","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Akan (Twi)","2016 to 2021","","0","units","0","","37.1.1.3.1.167.10","40","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Bamanankan","2016 to 2021","","0","units","0","","37.1.1.3.1.168.10","165","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Edo","2016 to 2021","","0","units","0","","37.1.1.3.1.169.10","25","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Éwé","2016 to 2021","","0","units","0","","37.1.1.3.1.170.10","130","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Fulah (Pular, Pulaar, Fulfulde)","2016 to 2021","","0","units","0","","37.1.1.3.1.171.10","220","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Ganda","2016 to 2021","","0","units","0","","37.1.1.3.1.173.10","15","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Igbo","2016 to 2021","","0","units","0","","37.1.1.3.1.175.10","10","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Kinyarwanda (Rwanda)","2016 to 2021","","0","units","0","","37.1.1.3.1.176.10","195","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Lingala","2016 to 2021","","0","units","0","","37.1.1.3.1.177.10","290","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Luba-Kasai","2016 to 2021","","0","units","0","","37.1.1.3.1.178.10","25","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Mòoré","2016 to 2021","","0","units","0","","37.1.1.3.1.179.10","55","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Mwani","2016 to 2021","","0","units","0","","37.1.1.3.1.180.10","10","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Ndebele","2016 to 2021","","0","units","0","","37.1.1.3.1.181.10","10","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Rundi (Kirundi)","2016 to 2021","","0","units","0","","37.1.1.3.1.182.10","430","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Swahili","2016 to 2021","","0","units","0","","37.1.1.3.1.186.10","235","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Wojenaka","2016 to 2021","","0","units","0","","37.1.1.3.1.187.10","90","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Wolof","2016 to 2021","","0","units","0","","37.1.1.3.1.188.10","425","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Yoruba","2016 to 2021","","0","units","0","","37.1.1.3.1.189.10","120","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Niger-Congo languages, n.i.e.","2016 to 2021","","0","units","0","","37.1.1.3.1.190.10","580","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Nilo-Saharan languages, n.i.e.","2016 to 2021","","0","units","0","","37.1.1.3.1.194.10","45","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","African, n.o.s.","2016 to 2021","","0","units","0","","37.1.1.3.1.195.10","15","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Hakka","2016 to 2021","","0","units","0","","37.1.1.3.1.202.10","15","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Mandarin","2016 to 2021","","0","units","0","","37.1.1.3.1.203.10","5125","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Min Nan (Chaochow, Teochow, Fukien, Taiwanese)","2016 to 2021","","0","units","0","","37.1.1.3.1.205.10","70","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Wu (Shanghainese)","2016 to 2021","","0","units","0","","37.1.1.3.1.206.10","45","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Yue (Cantonese)","2016 to 2021","","0","units","0","","37.1.1.3.1.207.10","380","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Chinese, n.o.s.","2016 to 2021","","0","units","0","","37.1.1.3.1.208.10","45","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Chinese languages, n.i.e.","2016 to 2021","","0","units","0","","37.1.1.3.1.209.10","10","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Tibetan","2016 to 2021","","0","units","0","","37.1.1.3.1.216.10","15","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Lao","2016 to 2021","","0","units","0","","37.1.1.3.1.220.10","20","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Thai","2016 to 2021","","0","units","0","","37.1.1.3.1.221.10","125","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Azerbaijani","2016 to 2021","","0","units","0","","37.1.1.3.1.224.10","25","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Turkish","2016 to 2021","","0","units","0","","37.1.1.3.1.226.10","290","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Uyghur","2016 to 2021","","0","units","0","","37.1.1.3.1.227.10","50","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Uzbek","2016 to 2021","","0","units","0","","37.1.1.3.1.228.10","10","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Turkic languages, n.i.e.","2016 to 2021","","0","units","0","","37.1.1.3.1.229.10","10","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Finnish","2016 to 2021","","0","units","0","","37.1.1.3.1.232.10","10","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Hungarian","2016 to 2021","","0","units","0","","37.1.1.3.1.233.10","70","","","","0"
"2021","Montréal (CMA), Que.","2021S0503462","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Other languages, n.i.e.","2016 to 2021","","0","units","0","","37.1.1.3.1.234.10","15","","","","0"
"2021","Québec (CMA), Que.","2021S0503421","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Total - Mother tongue","2016 to 2021","","0","units","0","","38.1.1.2.1.1.10","6940","","","","0"
"2021","Québec (CMA), Que.","2021S0503421","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","English","2016 to 2021","","0","units","0","","38.1.1.2.1.3.10","245","","","","0"
"2021","Québec (CMA), Que.","2021S0503421","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","French","2016 to 2021","","0","units","0","","38.1.1.2.1.4.10","3640","","","","0"
"2021","Québec (CMA), Que.","2021S0503421","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Kabyle","2016 to 2021","","0","units","0","","38.1.1.2.1.10.10","100","","","","0"
"2021","Québec (CMA), Que.","2021S0503421","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Tamazight","2016 to 2021","","0","units","0","","38.1.1.2.1.11.10","25","","","","0"
"2021","Québec (CMA), Que.","2021S0503421","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Berber languages, n.i.e.","2016 to 2021","","0","units","0","","38.1.1.2.1.12.10","25","","","","0"
"2021","Québec (CMA), Que.","2021S0503421","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Hausa","2016 to 2021","","0","units","0","","38.1.1.2.1.14.10","15","","","","0"
"2021","Québec (CMA), Que.","2021S0503421","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Arabic","2016 to 2021","","0","units","0","","38.1.1.2.1.24.10","1080","","","","0"
"2021","Québec (CMA), Que.","2021S0503421","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Vietnamese","2016 to 2021","","0","units","0","","38.1.1.2.1.36.10","20","","","","0"
"2021","Québec (CMA), Que.","2021S0503421","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Indonesian","2016 to 2021","","0","units","0","","38.1.1.2.1.45.10","10","","","","0"
"2021","Québec (CMA), Que.","2021S0503421","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Merina","2016 to 2021","","0","units","0","","38.1.1.2.1.49.10","30","","","","0"
"2021","Québec (CMA), Que.","2021S0503421","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Malagasy, n.o.s.","2016 to 2021","","0","units","0","","38.1.1.2.1.50.10","10","","","","0"
"2021","Québec (CMA), Que.","2021S0503421","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Tagalog (Pilipino, Filipino)","2016 to 2021","","0","units","0","","38.1.1.2.1.54.10","30","","","","0"
"2021","Québec (CMA), Que.","2021S0503421","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Haitian Creole","2016 to 2021","","0","units","0","","38.1.1.2.1.58.10","85","","","","0"
